country,founded,id,industry,linkedin_url,city,name,state,size,website,lat,lng
nigeria,2022,techbants-com,,linkedin.com/company/techbants-com,,tech bants,lagos,1-10,techbants.com,,
nigeria,2022,firstmidas-microfinance-bank-limited,banking,linkedin.com/company/firstmidas-microfinance-bank-limited,,firstmidas microfinance bank limited,ekiti,11-50,firstmidasmfb.com,,
nigeria,2022,kloutbox,media production,linkedin.com/company/kloutbox,ikeja,kloutbox,lagos,11-50,kloutbox.com,6.6,3.35
nigeria,2022,photizei-multi-doors,security and investigations,linkedin.com/company/photizei-multi-doors,,photizei multi-doors,lagos,1-10,,,
nigeria,2022,1751edits,writing and editing,linkedin.com/company/1751edits,,1751 digital,lagos,11-50,,,
nigeria,2022,techoppsng,,linkedin.com/company/techoppsng,lagos,techoppsng,lagos,11-50,,6.455,3.3841
nigeria,2022,atapress,,linkedin.com/company/atapress,,african tulip academic press (atapress),lagos,1-10,atapress.org,,
nigeria,2022,brand-cent,,linkedin.com/company/brand-cent,lagos,brand shop,lagos,1-10,,6.455,3.3841
nigeria,2022,capiinvest,financial services,linkedin.com/company/capiinvest,,capiinvest,lagos,51-200,,,
nigeria,2022,the-antapex,,linkedin.com/company/the-antapex,ipaja,antapex,lagos,11-50,,,
nigeria,2022,pelz-clothings,,linkedin.com/company/pelz-clothings,ibadan,pelz clothings,oyo,1-10,instagram.com/pelz_clothings,7.3964,3.9167
nigeria,2022,staritemedia,writing and editing,linkedin.com/company/staritemedia,osogbo,starite media,osun,1-10,staritemedia.com,,
nigeria,2022,lanre-olaniyi-career-consulting,,linkedin.com/company/lanre-olaniyi-career-consulting,,lanre olaniyi career consulting,lagos,1-10,,,
nigeria,2022,holton-properties,real estate,linkedin.com/company/holton-properties,lagos,holton properties,lagos,1-10,holtonrealty.com,6.455,3.3841
nigeria,2022,autogon,,linkedin.com/company/autogon,,autogon,lagos,1-10,,,
nigeria,2022,tellerbase,,linkedin.com/company/tellerbase,,tellerbase,lagos,1-10,tellerbase.com,,
nigeria,2022,payhaq,financial services,linkedin.com/company/payhaq,,payhaq,lagos,1-10,payhaq.com,,
nigeria,2022,jimaxsolution,,linkedin.com/company/jimaxsolution,kishi,jimax solution,oyo,1-10,,,
nigeria,2022,sabi-bay,,linkedin.com/company/sabi-bay,,sabi bay,lagos,1-10,sabibay.com,,
nigeria,2022,sqoolr,,linkedin.com/company/sqoolr,,sqoolr,lagos,11-50,,,
nigeria,2022,prince-adeyinka-alli-foundation,,linkedin.com/company/prince-adeyinka-alli-foundation,,prince adeyinka alli foundation,lagos,11-50,princeadeyinkaallifoundation.blogspot.com,,
nigeria,2022,western-realtors-haven-hq,real estate,linkedin.com/company/western-realtors-haven-hq,ibadan,western realtors haven hq,oyo,1-10,westernrealtorshaven.com,7.3964,3.9167
nigeria,2022,the-book-mid-wife,writing and editing,linkedin.com/company/the-book-mid-wife,mowe,writersoccupy || copywriting agency || content writing agency,ogun,1-10,writersoccupy.com,,
nigeria,2022,telnetinghq,telecommunications,linkedin.com/company/telnetinghq,abeokuta,telneting,ogun,1-10,telneting.com,,
nigeria,2022,africa-gaming-guild,,linkedin.com/company/africa-gaming-guild,,africa gaming guild,lagos,501-1000,,,
nigeria,2022,my-pet-and-i-ltd,,linkedin.com/company/my-pet-and-i-ltd,,my pet and i ltd,lagos,1-10,mypetndi.com,,
nigeria,2022,pligtech,,linkedin.com/company/pligtech,,pligtech,lagos,1-10,,,
nigeria,2022,tamaffiliates-next-top-model,,linkedin.com/company/tamaffiliates-next-top-model,,tamaffiliates next top model,lagos,1-10,tamaffiliatesnexttopmodel.com,,
nigeria,2022,upcomahq,,linkedin.com/company/upcomahq,,upcoma,lagos,11-50,upcoma.com,,
nigeria,2022,the-uxlady-school-of-design,,linkedin.com/company/the-uxlady-school-of-design,ikeja,the uxlady school of design,lagos,1-10,,6.6,3.35
nigeria,2022,fesac-charity-foundation,,linkedin.com/company/fesac-charity-foundation,lagos,fesac charity foundation,lagos,11-50,,6.455,3.3841
nigeria,2022,onburd,,linkedin.com/company/onburd,lagos,onburd.com,lagos,1-10,onburd.com,6.455,3.3841
nigeria,2022,nlitenmedia,,linkedin.com/company/nlitenmedia,lagos,nliten media,lagos,1-10,,6.455,3.3841
nigeria,2022,walls-airbnb,hospitality,linkedin.com/company/walls-airbnb,agbara,walls airbnb,ogun,1-10,,,
nigeria,2022,property-arenang,real estate,linkedin.com/company/property-arenang,surulere,property arenang,lagos,11-50,,6.5015,3.3581
nigeria,2022,seven30-real-estate-limited,real estate,linkedin.com/company/seven30-real-estate-limited,,seven30 real estate limited,lagos,11-50,seven30.co,,
nigeria,2022,tasteclan-h,,linkedin.com/company/tasteclan-h,akure,tasteclan,ondo,11-50,tasteclan.com,,
nigeria,2022,delwathon-it-solutions,,linkedin.com/company/delwathon-it-solutions,ibadan,delwathon it solutions,oyo,1-10,delwathon.com,7.3964,3.9167
nigeria,2022,zany-io,,linkedin.com/company/zany-io,ibadan,zany.io,oyo,1-10,,7.3964,3.9167
nigeria,2022,thebaddiesa,,linkedin.com/company/thebaddiesa,ikoyi,the baddies,lagos,1-10,linktr.ee/thebaddiesa,6.4525,3.4358
nigeria,2022,buckstrybe,financial services,linkedin.com/company/buckstrybe,lagos,buckstrybe,lagos,1-10,buckstrybe.com,6.455,3.3841
nigeria,2022,grey-homes,real estate,linkedin.com/company/grey-homes,,grey homes,lagos,1-10,greyhomesltd.com,,
nigeria,2022,panoradi,photography,linkedin.com/company/panoradi,ikeja,panoradi,lagos,1-10,panoradi.com,6.6,3.35
nigeria,2022,eazygo.com.ng,,linkedin.com/company/eazygo.com.ng,,eazygo ng,oyo,1-10,eazygo.com.ng,,
nigeria,2022,thescamproject,higher education,linkedin.com/company/thescamproject,lagos,the scam project,lagos,51-200,thescamproject.carrd.co,6.455,3.3841
nigeria,2022,twhacademy,,linkedin.com/company/twhacademy,,twha — the writing hackers academy,lagos,1-10,thewritinghackersacademy.com,,
nigeria,2022,cyberbyte-ng,,linkedin.com/company/cyberbyte-ng,,cyberbyte ng,lagos,1-10,,,
nigeria,2022,bloombuddy,government administration,linkedin.com/company/bloombuddy,lekki,bloom buddy,lagos,1-10,,,
nigeria,2022,new-breed-animal-nutrition-ltd,,linkedin.com/company/new-breed-animal-nutrition-ltd,,new breed animal nutrition ltd.,lagos,1-10,,,
nigeria,2022,chef4me,,linkedin.com/company/chef4me,,chef4me,lagos,1-10,,,
nigeria,2022,teniola-akanni-legal,law practice,linkedin.com/company/teniola-akanni-legal,,t.a. legal,lagos,1-10,,,
nigeria,2022,loft-africa,,linkedin.com/company/loft-africa,,loft africa,lagos,51-200,loftafrica.ng,,
nigeria,2022,vetacloud-technologies,,linkedin.com/company/vetacloud-technologies,akure,vetacloud,ondo,1-10,vetacloud.com,,
nigeria,2022,wishworldxchange,financial services,linkedin.com/company/wishworldxchange,,wishworldxchange,lagos,1-10,linktr.ee/wishworldxchange,,
nigeria,2022,max-shift,,linkedin.com/company/max-shift,,max-shift,lagos,1-10,,,
nigeria,2022,ms-health-services,,linkedin.com/company/ms-health-services,lagos,ms health services,lagos,1-10,medshop.ng,6.455,3.3841
nigeria,2022,greenorbconsults,higher education,linkedin.com/company/greenorbconsults,ikeja,greenorb consulting services,lagos,1-10,facebook.com/greenorbconsults,6.6,3.35
nigeria,2022,admpredict,higher education,linkedin.com/company/admpredict,akure,admpredict,ondo,1-10,admpredict.com,,
nigeria,2022,màdaba,,linkedin.com/company/màdaba,ibadan,màdaba,oyo,1-10,,7.3964,3.9167
nigeria,2022,zaqexpress,international trade and development,linkedin.com/company/zaqexpress,lagos,zaqexpress,lagos,1-10,zaqexpress.com,6.455,3.3841
nigeria,2022,rest-publications,real estate,linkedin.com/company/rest-publications,ikeja,rest publications,lagos,1-10,restpublications.com,6.6,3.35
nigeria,2022,quanta-africa,,linkedin.com/company/quanta-africa,,quanta africa,lagos,11-50,quanta.africa,,
nigeria,2022,ivorypay,financial services,linkedin.com/company/ivorypay,,ivorypay,lagos,11-50,ivorypay.io,,
nigeria,2022,upskill-initiative,,linkedin.com/company/upskill-initiative,abeokuta,the upskill initiative,ogun,11-50,,,
nigeria,2022,the-burst-podcast,information services,linkedin.com/company/the-burst-podcast,lagos,the burst podcast,lagos,1-10,,6.455,3.3841
nigeria,2022,the-african-centre-for-digital-health-policy-research,think tanks,linkedin.com/company/the-african-centre-for-digital-health-policy-research,,the african centre for digital health policy research,lagos,11-50,acdhpr.org,,
nigeria,2022,nliten-media,,linkedin.com/company/nliten-media,lagos,nliten media,lagos,1-10,,6.455,3.3841
nigeria,2022,tboylestudios,media production,linkedin.com/company/tboylestudios,maryland,teinye boyle studios,lagos,1-10,linktr.ee/teinyeboylestudios,,
nigeria,2022,1k-logistics,,linkedin.com/company/1k-logistics,,1kl limited,lagos,1-10,,,
nigeria,2022,eapayhq,financial services,linkedin.com/company/eapayhq,,eapayhq,lagos,1-10,tryeapay.com,,
nigeria,2022,syrux,,linkedin.com/company/syrux,akure,syrux,ondo,1-10,syrux.org,,
nigeria,2022,struidagency,,linkedin.com/company/struidagency,ibadan,struid,oyo,1-10,,7.3964,3.9167
nigeria,2022,coach-boluwatife-mentorship-session,professional training & coaching,linkedin.com/company/coach-boluwatife-mentorship-session,,coach boluwatife mentorship session,oyo,501-1000,,,
nigeria,2022,soar-board-network,professional training & coaching,linkedin.com/company/soar-board-network,,soar board network,lagos,1-10,,,
nigeria,2022,omanda,government administration,linkedin.com/company/omanda,,omanda healthtech,lagos,11-50,,,
nigeria,2022,nuevicsu-tech,,linkedin.com/company/nuevicsu-tech,ibadan,nuevicsu tech,oyo,11-50,,7.3964,3.9167
nigeria,2022,campusman-nigeria,,linkedin.com/company/campusman-nigeria,,campusman,lagos,1001-5000,campusmanng.com,,
nigeria,2022,technify-incubator,,linkedin.com/company/technify-incubator,lagos,technify incubator,lagos,1-10,technifyincubator.com,6.455,3.3841
nigeria,2022,creative-industries-initiative-for-africa-ciifafrica,higher education,linkedin.com/company/creative-industries-initiative-for-africa-ciifafrica,,creative industries initiative for africa (ciifa),lagos,1-10,ciif.africa,,
nigeria,2022,rank-raven-media,,linkedin.com/company/rank-raven-media,lagos,rank raven media,lagos,1-10,,6.455,3.3841
nigeria,2022,evarfinance,financial services,linkedin.com/company/evarfinance,,evarfinance,lagos,1-10,evarfinance.com,,
nigeria,2022,manufacturer-s-lab,professional training & coaching,linkedin.com/company/manufacturer-s-lab,ikeja,manufacturer's lab,lagos,11-50,manufacturerslab.com,6.6,3.35
nigeria,2022,smart-sustainable-cities-initiative-international,real estate,linkedin.com/company/smart-sustainable-cities-initiative-international,,smart sustainable cities initiative international,ogun,1-10,sscii.world,,
nigeria,2022,the-nexa,,linkedin.com/company/the-nexa,akure,the nexa,ondo,1-10,madebynexa.com,,
nigeria,2022,bluetick-ng,media production,linkedin.com/company/bluetick-ng,lagos,bluetick.ng,lagos,11-50,,6.455,3.3841
nigeria,2022,biz234,,linkedin.com/company/biz234,,biz234,lagos,1-10,biz234.com,,
nigeria,2022,mastocred,financial services,linkedin.com/company/mastocred,,mastocred,lagos,1-10,mastocred.com,,
nigeria,2022,ari-atlas-limited,,linkedin.com/company/ari-atlas-limited,lagos,ari-atlas limited,lagos,11-50,ari-atlas.com,6.455,3.3841
nigeria,2022,lukafinance,,linkedin.com/company/lukafinance,,luka finance,lagos,1-10,luka.finance,,
nigeria,2022,way-cz-group,,linkedin.com/company/way-cz-group,lagos,way.cz- group,lagos,201-500,waycz-group.com,6.455,3.3841
nigeria,2022,revent-academy,,linkedin.com/company/revent-academy,,revent academy,lagos,11-50,reventacademy.com,,
nigeria,2022,mjr-marketsquare,consumer services,linkedin.com/company/mjr-marketsquare,lagos,mjr marketsquare,lagos,1-10,wa.me/message/ugwjq5q6fb6ga1,6.455,3.3841
nigeria,2022,tncreatives,,linkedin.com/company/tncreatives,yaba,tncreatives,lagos,1-10,,,
nigeria,2022,four-cardinal-realtors,real estate,linkedin.com/company/four-cardinal-realtors,,four cardinal realtors,lagos,11-50,,,
nigeria,2022,techgruv,,linkedin.com/company/techgruv,lagos,techgruv,lagos,1-10,techgruv.co,6.455,3.3841
nigeria,2022,certified-data1,,linkedin.com/company/certified-data1,lagos,certified-data,lagos,1-10,certified-data.com,6.455,3.3841
nigeria,2022,skyeline-ng-limited,real estate,linkedin.com/company/skyeline-ng-limited,lagos,skyline ng limited,lagos,1-10,,6.455,3.3841
nigeria,2022,the-return-clothing,,linkedin.com/company/the-return-clothing,,the return clothing,lagos,1-10,,,
nigeria,2022,kisohq,higher education,linkedin.com/company/kisohq,,kiso hq,lagos,1-10,kisohq.com,,
nigeria,2022,affordable-sex-toy-sales,,linkedin.com/company/affordable-sex-toy-sales,ikorodu,affordable sex toy sales,lagos,1-10,,,
nigeria,2022,all-naija-shops,,linkedin.com/company/all-naija-shops,ikoyi,all naija shops,lagos,11-50,allnaijashops.com,6.4525,3.4358
nigeria,2022,techtacles,,linkedin.com/company/techtacles,,techtacles,lagos,1-10,techtacles.com,,
nigeria,2022,barola-technologies-limited,,linkedin.com/company/barola-technologies-limited,lagos,barola technologies limited,lagos,1-10,,6.455,3.3841
nigeria,2022,beagital,,linkedin.com/company/beagital,,beagital,lagos,1-10,beagital.com,,
nigeria,2022,blocksgate,,linkedin.com/company/blocksgate,lagos,blocksgate,lagos,1-10,blocksgate.xyz,6.455,3.3841
nigeria,2022,the-michael-ezeh-company,,linkedin.com/company/the-michael-ezeh-company,lagos,the michael ezeh company,lagos,1-10,michaelezeh.epizy.com,6.455,3.3841
nigeria,2022,inkers-hub,writing and editing,linkedin.com/company/inkers-hub,,inkers hub,lagos,1-10,inkershub.com,,
nigeria,2022,officialsquadco,financial services,linkedin.com/company/officialsquadco,,squad,lagos,11-50,linktr.ee/officialsquadco,,
nigeria,2022,rumpa-systems-ltd,,linkedin.com/company/rumpa-systems-ltd,lagos,rumpa systems ltd,lagos,1-10,rumpasystems.com,6.455,3.3841
nigeria,2022,food-pluses,,linkedin.com/company/food-pluses,,food pluses,lagos,1-10,foodpluses.com,,
nigeria,2022,pigeonhire,,linkedin.com/company/pigeonhire,lagos,pigeonhire,lagos,1-10,pigeonhire.co,6.455,3.3841
nigeria,2022,moosbuhq,,linkedin.com/company/moosbuhq,,moosbu hq,lagos,1-10,moosbu.com,,
nigeria,2022,digi-write,writing and editing,linkedin.com/company/digi-write,,digi-write,lagos,1-10,digi-write.com,,
nigeria,2022,the-influencers-tribe,,linkedin.com/company/the-influencers-tribe,,the influencers tribe,oyo,1-10,,,
nigeria,2022,akoma-health,mental health care,linkedin.com/company/akoma-health,,akoma health,lagos,1-10,akomahealth.io,,
nigeria,2022,alukoenet,,linkedin.com/company/alukoenet,apata ibadan,aluko e-net ict centre,oyo,11-50,alukoenet.com,,
nigeria,2022,the-marketing-newbie,,linkedin.com/company/the-marketing-newbie,lagos,the marketing newbie,lagos,1-10,themarketingnewbie.com,6.455,3.3841
nigeria,2022,stephen-echefu-s-academy,,linkedin.com/company/stephen-echefu-s-academy,lagos,stephen echefu's academy,lagos,11-50,stephenechefu.blogspot.com,6.455,3.3841
nigeria,2022,orisng,,linkedin.com/company/orisng,lagos,oris - we sell for businesses in africa,lagos,1-10,joinoris.com,6.455,3.3841
nigeria,2022,martin-ade-alabi-consulting,,linkedin.com/company/martin-ade-alabi-consulting,,maaconsult,lagos,1-10,,,
nigeria,2022,tetra-foundation,,linkedin.com/company/tetra-foundation,,tetra foundation,lagos,51-200,,,
nigeria,2022,phr-solution-ltd,,linkedin.com/company/phr-solution-ltd,,phr solutions ltd,lagos,201-500,,,
nigeria,2022,marasoftbank,banking,linkedin.com/company/marasoftbank,lagos,marasoftbank,lagos,11-50,marasoftbank.com,6.455,3.3841
nigeria,2022,anisol-pharmacy-stores,,linkedin.com/company/anisol-pharmacy-stores,ipaja,anisol pharmacy & stores,lagos,1-10,,,
nigeria,2022,motopadi-limited,,linkedin.com/company/motopadi-limited,lekki,motopadi limited,lagos,1-10,motopadi.com.ng,,
nigeria,2022,zagoduhealth,,linkedin.com/company/zagoduhealth,lagos,zagodu health,lagos,1-10,zagoduhealth.com,6.455,3.3841
nigeria,2022,metrdev,,linkedin.com/company/metrdev,,metrdev,lagos,11-50,metrdev.com,,
nigeria,2022,ditans-charity-foundation,,linkedin.com/company/ditans-charity-foundation,lagos,ditans charity foundation,lagos,1-10,,6.455,3.3841
nigeria,2022,findateapp,,linkedin.com/company/findateapp,,findate,lagos,11-50,facebook.com/findateapp,,
nigeria,2022,oguntechies,,linkedin.com/company/oguntechies,,oguntechies,ogun,1-10,linktr.ee/oguntechies,,
nigeria,2022,linkedin-local-akure,events services,linkedin.com/company/linkedin-local-akure,akure,linkedin local - akure,ondo,1-10,linkedinlocalakure.com,,
nigeria,2022,taydor-beauty,,linkedin.com/company/taydor-beauty,ajah,taydor beauty,lagos,1-10,instagram.com/taydor_beauty,,
nigeria,2022,love-and-gbas-gbos-podcast,,linkedin.com/company/love-and-gbas-gbos-podcast,,love & gbas gbos podcast,lagos,11-50,,,
nigeria,2022,analyticsafrica,,linkedin.com/company/analyticsafrica,,analytics africa,lagos,1-10,analyticsafrica.org,,
nigeria,2022,excel-consult-service,,linkedin.com/company/excel-consult-service,,excel consult,lagos,1-10,wa.me/2349135140089,,
nigeria,2022,egglin,,linkedin.com/company/egglin,lagos,egglin community,lagos,1-10,,6.455,3.3841
nigeria,2022,the-financial-liberation-academy,financial services,linkedin.com/company/the-financial-liberation-academy,,the financial liberation academy,ogun,11-50,t.me/+2atc4ta76xnlnze0,,
nigeria,2022,waltsdesigns,,linkedin.com/company/waltsdesigns,lekki,walts designs,lagos,1-10,,,
nigeria,2022,sygnal-music-limited,,linkedin.com/company/sygnal-music-limited,lagos,sygnal music limited,lagos,1-10,instagram.com/sygnalmusic,6.455,3.3841
nigeria,2022,fullygreen,,linkedin.com/company/fullygreen,,fullygreen,lagos,1-10,fullygreenafrica.com,,
nigeria,2022,stratifing,,linkedin.com/company/stratifing,ikeja,stratifi.ng,lagos,11-50,,6.6,3.35
nigeria,2022,mind-shift-hub,,linkedin.com/company/mind-shift-hub,,mind shift hub,lagos,1-10,linktr.ee/mindshifthub,,
nigeria,2022,tijo-and-bibs,,linkedin.com/company/tijo-and-bibs,,tijo and bibs,lagos,1-10,tijoandbibs.disha.page,,
nigeria,2022,fastbank,financial services,linkedin.com/company/fastbank,lagos,fastbank,lagos,1-10,fastbank.org,6.455,3.3841
nigeria,2022,afrivers-foundation-for-enlightenment-and-development,,linkedin.com/company/afrivers-foundation-for-enlightenment-and-development,lekki,afrivers foundation for enlightenment and development,lagos,1-10,afrivers.org,,
nigeria,2022,mind-thrive-africa,,linkedin.com/company/mind-thrive-africa,,mind thrive africa,lagos,1-10,mindthriveafrica.org,,
nigeria,2022,elders-group,,linkedin.com/company/elders-group,,elders group of company,lagos,11-50,eldersgroup.com.ng,,
nigeria,2022,atije,,linkedin.com/company/atije,,atije,lagos,1-10,atije.com,,
nigeria,2022,intrapair,,linkedin.com/company/intrapair,abeokuta,intrapair,ogun,11-50,intrapair.com,,
